"state","district","idp_settlement","breadwinner","enough_water","enough_water.drinking","enough_water.cooking","enough_water.personal_hygiene_","enough_water.other__domestic_purposes_","enough_water.not_enough_water_","enough_water.dontknow","child_thin","latrine_features","latrine_features.door","latrine_features.walls_","latrine_features.lock","latrine_features.inside","latrine_features.outside","latrine_features.marked","latrine_features.close","latrine_features.access","latrine_features.soap","females_18_40","enrolled_boys_6_12","resp_gender","district_idp"
"Somaliland","baki","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","caynabo","no","adult_female","not_enough_water_",0,0,0,0,1,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","borama","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"female",""
"Somaliland","gebiley","no","adult_female","cooking personal_hygiene_ drinking",1,1,1,0,0,0,"no","walls_ door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Jubaland","belet_xaawo","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Somaliland","sheikh","no","adult_male","personal_hygiene_ cooking drinking",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"male",""
"Galmudug","jariiban","no","adult_female","drinking",1,0,0,0,0,0,"no","walls_ door inside lock",1,1,1,1,0,0,0,0,0,1,NA,"female",""
"Jubaland","baardheere","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Jubaland","wanla_weyn","no","adult_male","drinking cooking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"South West State","buur_hakaba","no","adult_male","drinking cooking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Somaliland","caynabo","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","walls_ lock door",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Jubaland","luuq","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Hirshabelle","belet_weyne","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","door walls_ lock inside",1,1,1,1,0,0,0,0,0,1,NA,"female",""
"Somaliland","ceerigaabo","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"female",""
"South West State","ceel_barde","no","adult_male","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"female",""
"Jubaland","qoryooley","no","adult_male","other__domestic_purposes_",0,0,0,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Somaliland","borama","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Jubaland","qoryooley","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","buuhoodle","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Jubaland","baardheere","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,NA,"male",""
"Jubaland","afgooye","no","adult_male","drinking cooking",1,1,0,0,0,0,"yes","door",1,1,0,0,0,0,0,0,0,1,1,"male","qoryooley"
"Jubaland","afgooye","no","adult_male","cooking drinking",1,1,0,0,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,2,"male",""
"Jubaland","belet_xaawo","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","lughaye","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,1,"female",""
"Galmudug","gaalkacyo","yes","adult_female","cooking drinking",1,1,0,0,0,0,"no","inside outside",0,0,0,1,1,0,0,0,0,1,NA,"female",""
"Puntland","bossaso","no","adult_female","drinking cooking",1,1,0,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,3,NA,"female",""
"Jubaland","afmadow","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","lock inside",1,1,1,1,0,0,0,0,0,2,NA,"female",""
"South West State","ceel_barde","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","laas_caanood","no","adult_male","other__domestic_purposes_",0,0,0,1,0,0,"no","walls_ door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"South West State","waajid","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","walls_ lock door",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Somaliland","owdweyne","yes","eldery_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,1,"female",""
"Jubaland","wanla_weyn","no","adult_female","cooking personal_hygiene_",0,1,1,0,0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"female",""
"Somaliland","laasqoray","no","adult_male","drinking cooking other__domestic_purposes_ personal_hygiene_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,"male",""
"Jubaland","afgooye","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,0,NA,"female",""
"Galmudug","gaalkacyo","yes","adult_female","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"female",""
"Jubaland","belet_xaawo","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,1,"female",""
"Somaliland","gebiley","yes","adult_male","drinking cooking",1,1,0,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Galmudug","jariiban","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock inside",1,1,1,1,0,0,0,0,0,0,NA,"female",""
"Somaliland","lughaye","no","adult_male","cooking drinking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Somaliland","lughaye","no","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"South West State","xudur","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"male",""
"Somaliland","buuhoodle","no","adult_male","not_enough_water_",0,0,0,0,1,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Jubaland","wanla_weyn","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Galmudug","galdogob","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door lock inside",1,1,1,1,0,0,0,0,0,1,1,"female",""
"Somaliland","baki","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","access",0,0,0,0,0,0,0,1,0,1,1,"male",""
"Jubaland","badhaadhe","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","taleex","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,2,NA,"male",""
"Galmudug","hobyo","no","adult_female","not_enough_water_",0,0,0,0,1,0,"no","walls_ lock door",1,1,1,0,0,0,0,0,0,2,NA,"female",""
"Galmudug","cabudwaaq","yes","adult_female","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female","balcad"
"Galmudug","gaalkacyo","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"South West State","baidoa","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,1,"female",""
"Hirshabelle","belet_weyne","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Jubaland","luuq","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"yes","door walls_ lock",1,1,1,0,0,0,0,0,0,1,1,"female","garbahaarey"
"Banadir","banadir_kahda","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"female","afgooye"
"Somaliland","hargeysa","yes","adult_female","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female","hargeysa"
"Banadir","banadir_hodan","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","marked",0,0,0,0,0,1,0,0,0,1,NA,"female",""
"Galmudug","gaalkacyo","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock inside outside",1,1,1,1,1,0,0,0,0,1,NA,"male",""
"Galmudug","dhuusamarreeb","no","adult_female","personal_hygiene_ cooking drinking",1,1,1,0,0,0,"yes","door walls_ lock",1,1,1,0,0,0,0,0,0,0,NA,"male",""
"Somaliland","ceel_afweyn","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,2,"male",""
"Hirshabelle","balcad","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female","balcad"
"Somaliland","burco","yes","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_ not_enough_water_",1,1,1,1,1,0,"yes","walls_ door lock inside outside",1,1,1,1,1,0,0,0,0,1,NA,"female",""
"Jubaland","kismayo","yes","eldery_male","not_enough_water_",0,0,0,0,1,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,0,NA,"male","jamaame"
"Somaliland","ceerigaabo","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"female",""
"Jubaland","belet_xaawo","no","adult_male","drinking cooking",1,1,0,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,0,1,"female",""
"Somaliland","hargeysa","no","adult_male","drinking cooking",1,1,0,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,0,"female",""
"Jubaland","wanla_weyn","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,2,NA,"male",""
"Jubaland","marka","no","adult_male","personal_hygiene_",0,0,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","borama","no","eldery_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock close",1,1,1,0,0,0,1,0,0,1,1,"male",""
"Galmudug","cadaado","yes","eldery_male","drinking cooking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Somaliland","zeylac","no","adult_female","not_enough_water_",0,0,0,0,1,0,"no","walls_ lock inside",1,1,1,1,0,0,0,0,0,1,NA,"female",""
"Jubaland","wanla_weyn","no","adult_male","drinking personal_hygiene_ cooking",1,1,1,0,0,0,"no","walls_ door",1,1,0,0,0,0,0,0,0,1,NA,"female","wanla_weyn"
"Somaliland","buuhoodle","no","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Jubaland","ceel_waaq","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","lock close",1,1,1,0,0,0,1,0,0,1,3,"male",""
"Somaliland","borama","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"female",""
"South West State","ceel_barde","no","adult_male","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Jubaland","kismayo","yes","adult_male","drinking cooking personal_hygiene_ not_enough_water_",1,1,1,0,1,0,"no","door lock walls_",1,1,1,0,0,0,0,0,0,1,NA,"female","jamaame"
"Puntland","bossaso","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ inside",1,1,0,1,0,0,0,0,0,1,NA,"female",""
"Somaliland","gebiley","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"male",""
"Jubaland","kismayo","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,NA,"male","jilib"
"Jubaland","wanla_weyn","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Galmudug","galdogob","no","adult_male","personal_hygiene_ not_enough_water_",0,0,1,0,1,0,"no","door lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Galmudug","hobyo","no","adult_female","cooking drinking",1,1,0,0,0,0,"no","walls_ door lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Galmudug","gaalkacyo","no","adult_male","personal_hygiene_ other__domestic_purposes_ drinking",1,0,1,1,0,0,"no","door walls_ lock inside outside close",1,1,1,1,1,0,1,0,0,1,NA,"male",""
"Somaliland","gebiley","yes","adult_male","drinking cooking",1,1,0,0,0,0,"no","walls_ door",1,1,0,0,0,0,0,0,0,1,NA,"male",""
"Galmudug","cabudwaaq","yes","adult_female","cooking drinking",1,1,0,0,0,0,"no","door outside",1,1,0,0,1,0,0,0,0,1,NA,"female",""
"Jubaland","qoryooley","no","adult_male","cooking drinking personal_hygiene_",1,1,1,0,0,0,"yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Banadir","banadir_dharkenley","yes","adult_female","personal_hygiene_ cooking",0,1,1,0,0,0,"no","inside lock",1,1,1,1,0,0,0,0,0,1,NA,"female",""
"Banadir","banadir_other","yes","eldery_male","drinking cooking",1,1,0,0,0,0,"no","lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Jubaland","afgooye","no","eldery_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"male",""
"Somaliland","xudun","yes","adult_male","cooking drinking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"yes","door walls_ lock close",1,1,1,0,0,0,1,0,0,1,NA,"female","xudun"
"Somaliland","baki","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"male",""
"Hirshabelle","jowhar","no","adult_male","drinking cooking",1,1,0,0,0,0,"no","door walls_ lock inside",1,1,1,1,0,0,0,0,0,1,NA,"female",""
"Somaliland","sheikh","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"male",""
"Jubaland","wanla_weyn","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Galmudug","gaalkacyo","yes","adult_female","drinking cooking",1,1,0,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,1,"female","buur_hakaba"
"Somaliland","laas_caanood","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"female",""
"South West State","buur_hakaba","no","adult_male","other__domestic_purposes_",0,0,0,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Galmudug","dhuusamarreeb","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"yes","door walls_ lock inside soap",1,1,1,1,0,0,0,0,1,1,1,"male",""
"Jubaland","luuq","yes","adult_male","drinking cooking",1,1,0,0,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,NA,"female","jamaame"
"Puntland","iskushuban","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,0,NA,"female",""
"South West State","waajid","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Jubaland","qoryooley","no","eldery_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"female",""
"South West State","buur_hakaba","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Banadir","banadir_hodan","yes","adult_male","drinking cooking other__domestic_purposes_ personal_hygiene_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","buuhoodle","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","walls_ door lock",1,1,1,0,0,0,0,0,0,0,2,"male","buuhoodle"
"Somaliland","burco","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,0,NA,"female",""
"Somaliland","owdweyne","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","ceel_afweyn","yes","adult_male","drinking cooking other__domestic_purposes_",1,1,0,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","gebiley","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,1,"female",""
"Jubaland","kismayo","yes","adult_male","drinking cooking",1,1,0,0,0,0,"yes","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"female","jamaame"
"Somaliland","caynabo","no","adult_female","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"female",""
"Hirshabelle","jowhar","no","adult_male","drinking cooking",1,1,0,0,0,0,"no","walls_ door lock inside",1,1,1,1,0,0,0,0,0,1,NA,"female",""
"Somaliland","owdweyne","yes","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Galmudug","cadaado","no","adult_female","cooking drinking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Banadir","banadir_dharkenley","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","walls_ door lock",1,1,1,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","sheikh","no","adult_male","drinking cooking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"male",""
"Puntland","iskushuban","no","adult_male","personal_hygiene_ drinking other__domestic_purposes_ cooking",1,1,1,1,0,0,"yes","door lock outside",1,1,1,0,1,0,0,0,0,1,1,"female",""
"Somaliland","gebiley","no","adult_male","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"male",""
"Galmudug","gaalkacyo","yes","eldery_female","not_enough_water_",0,0,0,0,1,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","laasqoray","no","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"female",""
"Somaliland","burco","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","close",0,0,0,0,0,0,1,0,0,2,1,"male",""
"Somaliland","berbera","yes","adult_male","cooking personal_hygiene_ other__domestic_purposes_",0,1,1,1,0,0,"no","door walls_ lock inside outside",1,1,1,1,1,0,0,0,0,1,1,"female",""
"Jubaland","afgooye","yes","adult_male","cooking drinking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Galmudug","dhuusamarreeb","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,1,1,"male",""
"Somaliland","laas_caanood","no","adult_female","drinking cooking",1,1,0,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Jubaland","wanla_weyn","no","adult_male","drinking cooking",1,1,0,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"Somaliland","zeylac","no","adult_male","cooking personal_hygiene_ other__domestic_purposes_ drinking",1,1,1,1,0,0,"no","walls_ door",1,1,0,0,0,0,0,0,0,2,NA,"female",""
"Somaliland","taleex","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"male",""
"South West State","xudur","yes","eldery_male","drinking cooking",1,1,0,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,1,1,"female","xudur"
"Somaliland","xudun","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"female","xudun"
"Somaliland","lughaye","no","adult_female","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,2,NA,"female",""
"Jubaland","marka","no","adult_male","personal_hygiene_",0,0,1,0,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female","daynile"
"Jubaland","wanla_weyn","yes","adult_male","cooking personal_hygiene_ drinking",1,1,1,0,0,0,"no","door",1,1,0,0,0,0,0,0,0,2,NA,"male",""
"Somaliland","burco","yes","adult_male","not_enough_water_",0,0,0,0,1,0,"no","walls_ door",1,1,0,0,0,0,0,0,0,1,NA,"female",""
"Somaliland","buuhoodle","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
"Somaliland","laasqoray","yes","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"yes","door walls_",1,1,0,0,0,0,0,0,0,1,1,"male",""
"Somaliland","sheikh","no","adult_male","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","walls_ door lock inside outside marked",1,1,1,1,1,1,0,0,0,0,NA,"male",""
"Jubaland","afgooye","no","adult_female","drinking cooking personal_hygiene_",1,1,1,0,0,0,"no","walls_ lock door marked",1,1,1,0,0,1,0,0,0,1,NA,"female",""
"Jubaland","ceel_waaq","no","adult_male","drinking cooking",1,1,0,0,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,1,"female",""
"South West State","baidoa","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,NA,"male",""
"Somaliland","laasqoray","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_",1,1,0,0,0,0,0,0,0,3,NA,"male",""
"Somaliland","borama","yes","adult_male","cooking personal_hygiene_",0,1,1,0,0,0,"no","soap",0,0,0,0,0,0,0,0,1,1,NA,"female",""
"Jubaland","doolow","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ lock",1,1,1,0,0,0,0,0,0,1,1,"female",""
"Somaliland","laasqoray","no","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","door walls_ inside",1,1,0,1,0,0,0,0,0,1,NA,"male",""
"Somaliland","ceel_afweyn","yes","adult_male","drinking cooking personal_hygiene_ other__domestic_purposes_",1,1,1,1,0,0,"no","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"female",""
